"Time1","Time2","Lon.mean","Lon.sd","Lon.50%","Lon.2.5%","Lon.97.5%","Lat.mean","Lat.sd","Lat.50%","Lat.2.5%","Lat.97.5%"
2015-09-12 05:06:00,2015-09-12 17:49:00,7.5154005252429,3.84240677717857,7.42811502297871,-0.33372982673778,15.3179010147372,46.8798884378819,6.10652764282848,46.8779046230409,34.9278276646335,60.8339549409064
2015-09-12 17:49:00,2015-09-13 05:11:02,7.25428774602228,3.96802113029699,7.28203848584472,-0.879155601396964,14.8099777461173,46.8118956682739,6.15049496014505,46.8916449788545,34.5078941973799,60.9562988622977
2015-09-13 05:11:02,2015-09-13 17:54:09,6.37093575603278,3.82281450514646,6.40698185098101,-1.85841386049157,13.3344916730636,46.7373628968157,6.09400415952158,46.6431832859241,34.6285301057712,58.8360719675996
2015-09-13 17:54:09,2015-09-14 05:01:06,6.75914642289495,3.42660130839202,6.81821471597075,0.158365101349604,13.5552261579343,47.2124684777232,5.68761283407649,47.0745108721376,36.7302429099307,58.5512159029261
2015-09-14 05:01:06,2015-09-14 18:08:57,5.46575552569007,3.90254366835999,5.48321828999631,-2.53230297078438,12.7353672492316,48.3256467992569,5.59479577703309,48.1769759156698,38.7874947364129,60.9274907938693
2015-09-14 18:08:57,2015-09-15 05:05:52,4.85258914582985,3.30368120147722,4.70892363157074,-1.31785495717826,11.6332700447453,49.0517995602694,5.28256545211196,49.0402849518352,39.1150264567744,61.0429890210415
2015-09-15 05:05:52,2015-09-15 18:03:53,5.06696220857447,4.11281089094359,4.86139999165803,-2.52526301359069,13.9475676180973,49.6477782587371,5.43383425232902,49.5741345063062,38.0606454808275,60.0138606645503
2015-09-15 18:03:53,2015-09-16 05:06:00,4.55164793460859,3.57832655869153,4.5089526581108,-2.76562062626407,11.816404410684,50.162430152917,5.81294754322539,50.4464801352243,36.9004870150517,60.729917530063
2015-09-16 05:06:00,2015-09-16 17:58:53,4.80723628978621,4.34657957310828,4.93717526509525,-4.73186355859432,13.2139243040222,50.7442516689376,6.01037023553216,51.3782596573694,37.4168541431722,61.0884699166456
2015-09-16 17:58:53,2015-09-17 05:10:49,4.11361543166734,3.72516624834085,4.15920846487413,-3.24471546981018,11.0961081853124,51.2913329262743,6.03154956620775,52.1192107517474,37.9111547646831,61.5935655658051
